any new info on my vacation	pto_request_status
is my credit score over 700 yet	credit_score
give me my credit rating	credit_score
i want to know my credit rating	credit_score
i'm trying to raise my credit score can you tell me what it is now	credit_score
my credit rating is what	credit_score
i need to get a mastercard somehow	new_card
what's the best way to get a mastercard	new_card
what's it take to get a mastercard	new_card
does bank of america give credit cards to people like me	new_card
how do i submit an application for a discover card	new_card
i lost all my stuff that i had packed	lost_luggage
i am a bit panicked because my luggage seems to have gone missing	lost_luggage
i have no idea where my luggage went!	lost_luggage
i can't seem to track down my luggage	lost_luggage
i'm afraid my luggage has gone missing	lost_luggage
sorry i missed that	repeat
what were you just saying	repeat
i didn't understand you	repeat
come again	repeat
would you mind repeating that	repeat
what kind of mileage am i getting	mpg
i need to know my cars mpg	mpg
check: car gas mileage	mpg
how is the car's fuel economy	mpg
what is the miles per gallon	mpg
what are the manufacturers guidance on oil changes	oil_change_when
where can i find information on oil changes for my car	oil_change_when
is my oil change coming up soon	oil_change_when
when does this car need oil changes	oil_change_when
am i due for an oil change yet	oil_change_when
ya	yes
10-4	yes
okay	yes
can we please	yes
great	yes
help me pick a new location to travel to	travel_suggestion
help me plan my traveling itinerary for my trip to madrid, i want to see lots of sights!	travel_suggestion
i am itching to travel but don't know where to go	travel_suggestion
i want to explore a new place but don't know where i should go do you have any ideas	travel_suggestion
what sorts of activities should i get up to while i am in dublin	travel_suggestion
what health coverage do i have	insurance
google find out what health plan i am under	insurance
could you please inform me what health plan i am currently on	insurance
check on my health care plan	insurance
what are the details on my health care plan	insurance
insert mowing on the chore list	todo_list_update
please add laundry to the chores	todo_list_update
cross off grocery shopping from todo list	todo_list_update
cross grocery shopping off the todo list	todo_list_update
remove grocery shopping from todo list	todo_list_update
did i tell you to remind me about laundry	reminder
can you please remind me of the items that i made note of to not forget	reminder
what were you supposed to remind me of	reminder
what stuff am i trying to remember	reminder
what were the things i want to recall	reminder
why are you talking so slowly	change_speed
change device talking speed	change_speed
try to speak slowly	change_speed
speak it again slowly	change_speed
speak more quickly	change_speed
my tires are filled enough or no	tire_pressure
are my tires filled properly	tire_pressure
are my tires filled enough	tire_pressure
go ahead and give me the tire pressure of my vehicle	tire_pressure
i shall know how low are my tires on air	tire_pressure
nope not it	no
that's a negatory	no
it is very much false	no
not right now	no
that isn't correct	no
what's my credit card's annual percentage rate	apr
what's the annual percentage rate for my credit card	apr
is my apr rate better than most	apr
is my apr rate above average	apr
can you find me the apr listed on the statement for my citi mastercard	apr
how healthy is a cheeseburger	nutrition_info
how healthy is tacos	nutrition_info
how healthy is mcdonalds	nutrition_info
how healthy is rice	nutrition_info
give me the nutritional details for a cup of yogurt	nutrition_info
did i set march 10th as my doctor's appointment	calendar
do i have my nephew's birthday marked for november 10th	calendar
on tuesday you are supposed to have a meeting	calendar
do i have any calendars set for may 12th	calendar
have i gotten around to adding the bike ride to my calendar yet	calendar
contact uber and have them pick me up	uber
call an uber to take a group of 4 from this bar to the one on maple st	uber
get a uber for two to go to a romantic dinner at mcdonalds	uber
is it possible to take an uber to burger king	uber
is there an uber that drives to the bank on 5th that can hold 3 people	uber
i bought 6 shirts at $499 each what was my total expenditure for them	calculator
divide 100 by 12	calculator
i need to know the answer to 10000 multiplied by 44	calculator
i spent 34 dollars for 12 gallons of paint what is the average price for each gallon	calculator
what's 15% of 68	calculator
what day are we in	date
which day is it now	date
today is which day of the week	date
what is the current day	date
what will tomorrow be on the calendar	date
can i bring perfume on the plane or what is the size limit	carry_on
can i fly with my razors or are there restrictions	carry_on
what are the rules for traveling with toothpaste	carry_on
are there restrictions for carrying lighters in my backpack on a plane	carry_on
what are the size limits regarding-carry on bags	carry_on
how much pto is gone	pto_used
how much of my pto is gone	pto_used
how much of my pto is left	pto_used
so how many days did i take off sir	pto_used
i want to know how many days off i have utilized until now	pto_used
find a place near me to have my tires inspected	schedule_maintenance
should i call a car maintenance	schedule_maintenance
should i go to a car maintenance	schedule_maintenance
can you let me know the next open slot for me to get my oil changed	schedule_maintenance
find out the next available date and time i can go to get my oil changed please	schedule_maintenance
must call my bank about my travel plans	travel_notification
alert my bank of my travel to dubai for the dates april 14th through april 22nd	travel_notification
i'll be travelling to russia from april 1 through april 20 and need my financial institute apprised of it	travel_notification
alert my bank i'm checking out seattle for the next month	travel_notification
tell my bank i'm in canada the entire week of the 6th to the 13th	travel_notification
unsync yourself from my device	sync_device
connect to my device	sync_device
i do not want my phone synced anymore	sync_device
disconnect from my device please	sync_device
i want you to connect to my handset	sync_device
i appeciate it	thank_you
ai is a helpful item to have in my home, thank you	thank_you
i am grateful for the help	thank_you
i apprecaite the help from you	thank_you
thanks a million	thank_you
ai pick up the dice, then drop it	roll_dice
simulate rolling a dice and tell me what it lands on	roll_dice
ai throw the dice on the table	roll_dice
ai shake the dice in a cup, then throw dice on table	roll_dice
ai toss the dice	roll_dice
when is the egg expired	food_last
what is the expiration date for honey	food_last
what is the expiration date for those eg	food_last
how soon milk expires	food_last
when does the honey expire	food_last
when can i expect meal of salmon to be finished	cook_time
look up recipe time for this	cook_time
how many minutes are involved in the preparation of curry	cook_time
what's the average cooking time for cooking wings	cook_time
what's the preparation time for this dish	cook_time
i don't want to forget to call mom	reminder_update
i want to be reminded to pay the electric bill	reminder_update
help me to remember to pick up stan later	reminder_update
tell me later to call bill	reminder_update
don't forget to tell me to call my mother	reminder_update
my capital one visa was taken without permission	report_lost_card
my bank of america visa platinum was swiped from my belongings	report_lost_card
someone used my chase card without my authorization	report_lost_card
i need to report that someone ran off with my td bank card earlier	report_lost_card
please tell me how to go about reporting a lost card	report_lost_card
can i sub bacon for ham	ingredient_substitution
can i swap chili for sloppy joe mix in the recipe	ingredient_substitution
will it be ok to sub turkey for beef	ingredient_substitution
is it alright to switch applesauce for oil	ingredient_substitution
could steak be used instead of chicken	ingredient_substitution
x needs to be called by me	make_call
dial up dominos pizza	make_call
dial her up	make_call
get mom on the phone	make_call
i need you to phone sal	make_call
i need to up by noon	alarm
can you wake me up at noon	alarm
wake me up with an alarm at 6am	alarm
help me wake up with an alarm at 5:30am	alarm
i wanna have an alarm	alarm
what must i do today	todo_list
can you see if paying garbage bill is on my todo list for this week	todo_list
what kind of things do i have to do today	todo_list
is make a hair appointment on my todo list right now	todo_list
have i told you to add washing dishes to my todo list	todo_list
change settings to sound like a female	change_accent
start using a different accent	change_accent
turn to the voice of the woman	change_accent
alter your accent	change_accent
change to girl voice	change_accent
can't find w-2	w2
can you tell me the process for obtaining a copy of my w2 for my taxes	w2
what steps do i need to take to obtain my w2 for taxes	w2
i must get the w-2 form	w2
how do i get the form to file my taxes from my employer	w2
when does the current billing cycle end	bill_due
i need to know the next billing date of my american express card	bill_due
what day of the month do i have to pay my mortgage	bill_due
i want to know when the deadline is to pay my car loan	bill_due
what's the due date for my netflix subscription	bill_due
how much is alorie intake	calories
calorie check, cheese burger	calories
calorie content of dr pepper	calories
what is the calorie count for this milkshake	calories
what is the calorie count of a burrito	calories
what do i do about a card that's too messed up to be properly scanned	damaged_card
i have a card that needs replaced because my wine dumped wine on it	damaged_card
i need to replace a card that my daughter spilled juice on	damaged_card
my visa has been damaged	damaged_card
who should i talk to about the fact that i inadvertently split my card almost in half	damaged_card
how is gramercy tavern rated	restaurant_reviews
what do food critics say about gramercy tavern	restaurant_reviews
my favorite, beef tacos at the buffet	restaurant_reviews
they sold out of tacos at the buffet	restaurant_reviews
yum, pulled pork tacos at the buffet	restaurant_reviews
where would century bank have their routing number listed	routing
where do i go if i am seeking the routing number of dallas capital	routing
what is the location that td bank has their routing number listed	routing
tell me my routing number at my bank, community trust	routing
give me the routing number of my checking account at my main bank, first commerce	routing
cats or dogs are your preference	do_you_have_pets
are you a pet owner and what kind	do_you_have_pets
are you a pet owner what kind	do_you_have_pets
would you describe yourself as a cat or dog person	do_you_have_pets
do you like appreciate cats or dogs more	do_you_have_pets
i would like you to reserve a conference room for noon tomorrow	schedule_meeting
go ahead and hold a conference room for friday at 11 am, please	schedule_meeting
walk me through the process of scheduling a meeting	schedule_meeting
will you schedule a conference room for thursday at 4:00	schedule_meeting
i need assistance scheduling a meeting	schedule_meeting
which gas would be best	gas_type
what gas goes in the vehicle	gas_type
is there a certain kind of fuel needed	gas_type
what raiting of gas is called for	gas_type
which type of gas should i get	gas_type
is electricity the same in france	plug_type
does z used the same plus as we do in the united states	plug_type
are the electric plugs the same over in that country	plug_type
are socket converters needed if i'm going to cape town	plug_type
electrical plugs used in that country	plug_type
how long does the average set of tire last before needing replacement	tire_change
am i almost due for a tire change	tire_change
what is the time for a tire change	tire_change
when is my car due for an tire change	tire_change
on feb 3rd i changed my tires are they still good	tire_change
is $30 usd more or less in canada	exchange_rate
what is a british pound worth in mexican pesos	exchange_rate
how much is $30 usd in canadian dollar	exchange_rate
how many mexican pesos is a us dollar worth	exchange_rate
how much is one us dollar in british pounds	exchange_rate
are there any holidays coming and when	next_holiday
how long do i have to wait to get a day off	next_holiday
how many holidays are there and when is the next one here	next_holiday
for the holidays when is the next one we do here	next_holiday
when is the soonest holiday	next_holiday
not so loud	change_volume
be more quiet	change_volume
can you speak quieter	change_volume
speak up	change_volume
quieter please	change_volume
do i control you	who_do_you_work_for
am i in charge of you	who_do_you_work_for
do i own you	who_do_you_work_for
does someone else control you	who_do_you_work_for
do you take orders from someone else	who_do_you_work_for
how much is my maximum to spend on credit cards	credit_limit
what's the most i can charge on my card	credit_limit
how much can i use on my visa	credit_limit
how much do i have available on my visa card	credit_limit
what is my credit max	credit_limit
is mr joes pizza available for a seating	how_busy
can you find out the waiting times for mr joes pizza	how_busy
is the friday's full after 4	how_busy
is the breakfast place full in the mornings	how_busy
what is the best time to go to get a burger without a line	how_busy
can i reserve tables at the new york restaurant	accept_reservations
is it possible to reserve a table at white castle	accept_reservations
do you think they'll let me reserve a table at the olive garden	accept_reservations
can i do a reservation at sammy's crab shack	accept_reservations
any clue as to if taco bell takes reservations	accept_reservations
i need a delivery tracked	order_status
can you help with delivery tracking	order_status
can you tell me where my item is	order_status
can you tell me when my item will get here	order_status
i want to track a package i should be getting	order_status
i would like to change the name on my first bankcard account	pin_change
i would like to change the name on my first hawaiian bank account	pin_change
i would like to change the name on my capital one account	pin_change
change the code of my savings account to be 1234	pin_change
i would like to change the name on my credit card account	pin_change
signing off	goodbye
regards	goodbye
that's all i need, i'm going now	goodbye
enjoy your day, goodbye	goodbye
that will be all have a nice day!	goodbye
there seems to be an issue with my account	account_blocked
can you help me unblock my account	account_blocked
did someone who is unauthorized try to get into my bank account	account_blocked
can you check what the problem with my account is, it seems to b e blocked	account_blocked
is there a problem with my account, it appears to be blocked	account_blocked
who is the singer on the speaker now	what_song
what kind of music on the speaker now	what_song
please identify the song we're currently listening to	what_song
what is playing on the speaker at the moment	what_song
find out what song is currently on the speakers	what_song
will it cost me anything to use my card in turin	international_fees
if i'm in portland can i still use my card without getting charged extra	international_fees
does using my card in portland charge me extra	international_fees
is there a fee for using my card in portland	international_fees
do i get charged extra for using my card in portland	international_fees
have i recently had an oil change	last_maintenance
did i get my car inspected recently	last_maintenance
did i take my car to the mechanics recently	last_maintenance
give me an exact date of when i took my car to the mechanic	last_maintenance
how many weeks ago was my car in the shop	last_maintenance
when for i meet jane for our meeting	meeting_schedule
when is my meeting with ann	meeting_schedule
when is my meeting with jack for	meeting_schedule
what time is my meeting with design team scheduled for	meeting_schedule
exactly what time is my meeting with robin scheduled for on	meeting_schedule
give me a recipe for tacos	ingredients_list
what's a good recipe foe tacos	ingredients_list
how much flour do i need for a strawberry cake	ingredients_list
pull up everything i need to make a pasta dish	ingredients_list
what am i gonna need for sushi	ingredients_list
i don't remember buying this	report_fraud
my bill shows a purchase from payless shoes but i didn't buy anything	report_fraud
my online bill has some items that i didn't purchase from penneys	report_fraud
this charge is bs	report_fraud
someone else used my account to buy stuff from mcdonald's	report_fraud
where can i find measurement conversions	measurement_conversion
i need the conversion between a cup and a tablespoon	measurement_conversion
how does measurement slugs convert to measurement lb	measurement_conversion
i need to know the conversion between teaspoons and tablespoons	measurement_conversion
give me the conversion between ounces and cups	measurement_conversion
start the dishwasher	smart_home
oven set it to 350	smart_home
i want the light less bright please	smart_home
350 set the oven	smart_home
the oven be set at 350	smart_home
find me a room near the jacksonville stadium between january 1st through january 3rd	book_hotel
id like a room in jacksonville near the stadium between january 1st to 3rd	book_hotel
i'm travelling to boston on march 2 until march 4 please make a hotel reservation for me	book_hotel
i want a hotel with good review in honolulu, can you find one	book_hotel
find for me a hotel with great reviews in ho chi minh	book_hotel
what could help me locate myself	current_location
i am currently located in what town	current_location
where am i currently located	current_location
show my position on the map	current_location
where am i currently	current_location
give weather update now	weather
las vegas weather today	weather
let's take a look at the weather	weather
what kind of weather can i expect now	weather
how does the weather feel	weather
how much do i owe the irs	taxes
i need the data and price from my state taxes	taxes
how much do i pay the irs	taxes
do you know my state tax total	taxes
whats the total of taxes from my income	taxes
if i wanted to spend the lowest for my electric bill, then how much would it be	min_payment
what's the least i can pay this month	min_payment
look up the lowest amount i can pay on my electricity bill	min_payment
what is the lowest amount i must pay on my verizon bill	min_payment
do you know the smallest amount i can pay on my water bill	min_payment
change audio settings to the whisper option	whisper_mode
i want to only use the whisper sound	whisper_mode
change sound setting to whisper	whisper_mode
go into whisper mode until the plane lands	whisper_mode
go to whisper mode until my morning alarm goes off	whisper_mode
hush	cancel
be quiet	cancel
abort mission	cancel
forget what i told you to do	cancel
ignore the previous command	cancel
do americans need visas in canada	international_visa
are visas required to go to cuba	international_visa
are visas needed to travel to jamaica	international_visa
are visas for international travel	international_visa
can you travel outside of the united states without a visa	international_visa
does cuba require vaccines	vaccines
which vaccines are meant for cuba	vaccines
do i need a vaccine for the congo	vaccines
which vaccines will i need for cuba	vaccines
would vaccinations be needed if i go here	vaccines
what day am i on on vacation and how much do i got left	pto_balance
what is my remaining amount of pto days	pto_balance
what is the year to date total on my vacation days	pto_balance
what do my pto days amount to	pto_balance
i would like to know my vacation days balance	pto_balance
i need some directions to phoenix	directions
i want directions to phoenix	directions
give me directions to phoenix	directions
find the closest cvs near galleria mall	directions
get me directions to phoenix	directions
"i need help spelling ""exquisite"	spelling
correct spelling for aaron	spelling
what is the proper spelling of corporate	spelling
i need to know the proper spelling of curiosity	spelling
"tell me how to spent ""frightened"	spelling
hola!	greeting
is everything ok today	greeting
hey, what's new	greeting
hello there, good morning	greeting
hey there	greeting
change all setting to original ones	reset_settings
start over using factory setting	reset_settings
revert to the original configuration	reset_settings
restart your actions with the original settings you came with	reset_settings
prioritize to the settings you started with	reset_settings
who am i speaking with	what_is_your_name
who do i have the pleasure of speaking with	what_is_your_name
how should i address you	what_is_your_name
hey, how do i call your attention	what_is_your_name
what should you be called	what_is_your_name
i'd like my checks to be deposited into my account directly, how do i do that	direct_deposit
could you tell me how to direct deposit my check from work into nations bank	direct_deposit
bank options direct deposit	direct_deposit
chase account direct deposit options	direct_deposit
chase account options direct deposit	direct_deposit
what's the apr on my savings account	interest_rate
what does chase pay in interest per year	interest_rate
where do i see what interest my mortgage has	interest_rate
how much interest is my nfcu accrueing	interest_rate
what amount of interest does my checking account at chase earn	interest_rate
can i get more credit	credit_limit_change
could i perhaps increase by credit limit by 500 dollars	credit_limit_change
can i get my limit increased on my discover card	credit_limit_change
how do i adjust my credit limit	credit_limit_change
can my credit limit be increased by 500 dollars	credit_limit_change
what kind of things to you like to outside of work	what_are_your_hobbies
what do you like to do besides work	what_are_your_hobbies
does the ai have hobbies	what_are_your_hobbies
would you tell me the hobbies the ai has	what_are_your_hobbies
what do you do after work	what_are_your_hobbies
"""i""m headed out to lax and going to phl for a low price of $120 this weekend on the 12th"	book_flight
"""i'll leave to lax and go to phl for $120 on nov 5th"	book_flight
"""i'm fly out from lax to phl this weekend for around $120"	book_flight
can i fly from atlanta to san francisco for less than 100 dollars	book_flight
"""i'll be travelling from lax and headed to phl for 120 on the 10th of may"	book_flight
recite the items i'm planning to purchase	shopping_list
am i supposed to buy milk	shopping_list
do i have to buy milk	shopping_list
is milk one of the things i need to buy	shopping_list
are carrots added to the grocery list	shopping_list
tell fred that i don't have his guitar	text
tell jim i'm coming home soon	text
i want to tell susan that the meeting has been cancelled	text
text samantha and let her know i will arrive in 10 minutes	text
"text mike, ""i'm running late"	text
how expensive is my internet	bill_balance
i need to know the price of my car payment and insurance please	bill_balance
what will i be paying for utilities this month	bill_balance
i think all my bills are paid, but can you double check	bill_balance
is the phone bill the same as last month	bill_balance
show allison how to get to me	share_location
tell ann and scott where i am	share_location
tell david where i am	share_location
show cody where i am	share_location
let ann and scott know where i am	share_location
where would i get my rewards for my master card	redeem_rewards
how can i claim my rewards for my visa card	redeem_rewards
how do i get stuff with visa points	redeem_rewards
can i redeem my points by transferring them to someone as a gift	redeem_rewards
put in a request for cashing in credit points	redeem_rewards
turn on top 20 country hits	play_music
drop some beats	play_music
get me my slow sounds	play_music
turn on metallicas greatest hits	play_music
bump some jams	play_music
cancel event scheduled for this afternoon	calendar_update
what can i do to get rid of this event	calendar_update
what is the best way to remove this appointment	calendar_update
i need buy a birthday gift for sue taken off my calendar  it is on monday or tuesday last week	calendar_update
clear my calendar for september 6th	calendar_update
i think your a bot	are_you_a_bot
is this a bot	are_you_a_bot
i want to know if your a bot	are_you_a_bot
your a bot aren't you	are_you_a_bot
is your voice from a human or is it synthesized	are_you_a_bot
can i reach seattle with this amount of fuel	gas
can i make it to los angeles with this fuel level	gas
do i have enough fuel to travel to san diego from here	gas
how many more miles can i drive on my current tank	gas
will i run out of gas before i reach atlantic city	gas
i want to bring my card on the texas trip in june, will it be expired by then	expiration_date
when it my citi card expired	expiration_date
does my card ending in 1234, or any of my cards, expire soon	expiration_date
when is my card expired	expiration_date
when will my credit card no longer be good	expiration_date
include rap god on the motivational playlist	update_playlist
move rap god to my motivational playlist	update_playlist
in my motivational playlist include the song rap god	update_playlist
i need what i'm listening to right now to be put on my exercise playlist	update_playlist
please throw this song onto my cleaning playlist	update_playlist
please delete the reservation for roberts at village tavern	cancel_reservation
i do not actually need my reservation anymore	cancel_reservation
i no longer want my reservation anymore	cancel_reservation
i am not in need of my reservation anymore	cancel_reservation
i do not want my reservation anymore	cancel_reservation
i could use a laugh, got any jokes	tell_joke
know any dad jokes	tell_joke
do you have any monkey jokes	tell_joke
heard any good jokes	tell_joke
do you know any dad jokes	tell_joke
start responding to joe	change_ai_name
how about i call you sue	change_ai_name
i'd rather call you gloria	change_ai_name
how about lets start calling you juliette	change_ai_name
can i rename you bob	change_ai_name
your birthday please	how_old_are_you
whens your birthday	how_old_are_you
whats your age range	how_old_are_you
when's your birthday	how_old_are_you
when is your birthday	how_old_are_you
find a decent rental care for next week at the philadelphia airport	car_rental
march 2nd through march 18th, i'm going to need a jeep in frankfort	car_rental
i need to rent a car kfor one week in ocean city, nj so who has the best deal	car_rental
i need to rent an suv in charlestown for the first week in june who do you suggest	car_rental
in tampa, i'd like to rent a sedan from 4/1 until 4/5	car_rental
please give me a quick tutorial on jump starting my car	jump_start
i'm almost certain my car battery died, please tell me what to do	jump_start
i believe that my car battery has died, what do i do next	jump_start
what shall i do now that my battery is dead	jump_start
i need instructions to walk me through jump starting my car	jump_start
do you have any suggested roman recipes	meal_suggestion
i want to eat something from turkey	meal_suggestion
i need options or italian tonight	meal_suggestion
what kind of indian would you recommend	meal_suggestion
i would like thai food	meal_suggestion
how do i go about cooking a 10lb turkey	recipe
recipes for garlic bread please	recipe
show me ideas for hamburger	recipe
how do i get started making homemade pizza dough	recipe
how do you cooked eggs	recipe
what do i take home	income
what do i bring in over a year	income
what will i get paid this year	income
what do i make annually	income
please tell me what amount i'm earning	income
where can i find bluetooth speakers	order
purchase grass seed from the store	order
what is the price of bluetooth speakers on amazon	order
make a purchase of doritos	order
alexa, buy a new television	order
can you give me a traffic update for driving routes nearest ocean city, new jersey from philadelphia	traffic
what does post rush hour traffic generally look like heading into the lincoln tunnel in manhattan from new jersey	traffic
what kind of traffic can i expect driving to newark, new jersey on i-95 from philadelphia at noon	traffic
will there be heavy traffic near downtown philadelphia from lincoln drive in the next two hours	traffic
how is the traffic normally driving into downtown washington, dc, from baltimore at 4:00 pm	traffic
can you overnight me a few checkbooks	order_checks
i am in need of new checks i'm completely out of mine	order_checks
i need more checkbooks mailed as soon as possible	order_checks
can i get some new checks i'm out of mine	order_checks
what do i do to order new checkbooks for my well's fargo account	order_checks
how come my credit card isn't working	card_declined
i could not buy food using my card when i was in vietnam	card_declined
why won't you let me pay with my credit card	card_declined
can you explain why i couldn't use my card at target	card_declined
why my card stop working	card_declined
