"I just activated auto top-up, but it is not letting me enable it. Why not?"	automatic_top_up
where is theft-top option?	automatic_top_up
Will it automatically top-up or do I need to do that manually if there isn't much cash left?	automatic_top_up
Nothing goes through on my card.	card_not_working
I've tried my card a bunch of times and it never worked.	card_not_working
Can you please identify the problem with my bank card?	card_not_working
The card I've got seems to be broken.	card_not_working
How can I resolve a problem where my card won't go through at all?	card_not_working
I broke my card	card_not_working
My card broke.	card_not_working
How do I unblock my card using the app?	card_not_working
My card doesn't accept any transaction at all. What's wrong??	card_not_working
"Could it be that I deactivated my card, its not working?"	card_not_working
Can I get some money exchanged?	exchange_via_app
How would I use my money in a different country?	exchange_via_app
What all currencies can be exchanged?	exchange_via_app
I was wondering whether exchanging currencies can be done on this app.	exchange_via_app
How are currencies exchanged?	exchange_via_app
Can I use this app to change dollars into euros?	exchange_via_app
Change currency	exchange_via_app
What is the best way to exchange currency?	exchange_via_app
Can I change from one currency to another?	exchange_via_app
Is it possible to change to another currency?	exchange_via_app
Is a copy of the police report necessary for completing the report process?	lost_or_stolen_card
I cannot find my credit card.	lost_or_stolen_card
Are you able to locate my card?	lost_or_stolen_card
"I cant find my card, it's gone."	lost_or_stolen_card
My card was taken from me	lost_or_stolen_card
Some idiot stole my card.	lost_or_stolen_card
"Someone stole my wallet earlier today, not sure exactly when, probably on Piccadilly circus. Can you check if there were any attempts to use the card and obviously block it?"	lost_or_stolen_card
Somehow I am missing my card.  What should I do?	lost_or_stolen_card
Help! Someone stole my card!	lost_or_stolen_card
Oh no!  I lost my card!  Help!	lost_or_stolen_card
Can my children have their own account?	age_limit
Do you offer services for children to have money saving experience?	age_limit
What age can sign up for services?	age_limit
I am only 17. Can I make an account?	age_limit
How old do we have to be?	age_limit
What is the minimum age?	age_limit
If my kids wanted to use your service how old would they have to be?	age_limit
Can my 19 year old daughter open a savings account at the bank?	age_limit
How old do I have to be?	age_limit
How do I go about setting up an account for my daughter?	age_limit
"My card's frozen, what can I do?"	pin_blocked
Why did I get blocked?	pin_blocked
I need help because I drunken blocked my card?	pin_blocked
What do I do if the bank machine won't accept my PIN attempts anymore?	pin_blocked
"I attempted to use my card while I was intoxicated, and I failed to input my PIN, and the machine kept my card. How soon can I have it back?"	pin_blocked
"My account is blocked, how do I log in now"	pin_blocked
Can I unblock my card using the app?	pin_blocked
My PIN is not working and I need assistance.	pin_blocked
Where can I view my PIN?	pin_blocked
"My pins seems to be blocked, can you unblock it please"	pin_blocked
what is required documents for new card process ?	contactless_not_working
Should i reinstall the payment app?	contactless_not_working
what is the charges for new card?	contactless_not_working
My contanctless has stopped working	contactless_not_working
The NFC payment wouldn't work on the bus today. Help?	contactless_not_working
I've been unable to pay contactless with my card for over a week now. Is there a way to fix this issue?	contactless_not_working
How do I check my security settings to allow contactless pay?	contactless_not_working
Do I need to make a regular payment before a contactless one?	contactless_not_working
My contactless payments have not been completed successfully.	contactless_not_working
"I don't know what's wrong, my contactless stopped working. Tried it in a few different places today and it didn't work in any of them."	contactless_not_working
Do I have to pay any fees in order to receive money?	top_up_by_bank_transfer_charge
I would like to refill my account using SWIFT.	top_up_by_bank_transfer_charge
Do I get charged if i am getting money?	top_up_by_bank_transfer_charge
Will a transfer incur a fee?	top_up_by_bank_transfer_charge
Can you tell me what the transfer policy is?	top_up_by_bank_transfer_charge
Are there any sort of fees involved for top of transfers?	top_up_by_bank_transfer_charge
Can you tell me the total cost of a transfer?	top_up_by_bank_transfer_charge
If I make a top-up are there charges applied?	top_up_by_bank_transfer_charge
What are the fees for top-ups?	top_up_by_bank_transfer_charge
Will I be charged if someone needs to send me money?	top_up_by_bank_transfer_charge
Where is the money I topped off with?	pending_top_up
"I've already topped up, but I cannot see the funds being available. What happened?"	pending_top_up
My card was topped this morning but I can't see the funds. Why didn't it complete?	pending_top_up
"new customer and filling gas today, it's not working, the thing shows pending half an hour!"	pending_top_up
I topped up but it didn't complete	pending_top_up
"I tried topping up but my funds seem to be pending. I want to buy something right now, what do I do?"	pending_top_up
there's a delay in my top-up	pending_top_up
top-up is slow to process	pending_top_up
"OMG!  I'm trying to load my card and it wont top up!  I desperately need the money either on my card or in my bank, where is it?"	pending_top_up
"I topped up by card a while ago and it's still pending, surely it should be done by now?"	pending_top_up
I want to go back on what I did this morning	cancel_transfer
I need to make an immediate cancellation related to a transfer. This was a mistake. Please assist quickly so this does not actually go through.	cancel_transfer
I need help cancelling a transaction.	cancel_transfer
My transaction needs to be canceled.	cancel_transfer
Can a transaction be cancelled?	cancel_transfer
I want to reverse my transaction from earlier	cancel_transfer
I made an error in payment yesterday and I need it fixed asap because it's for my rent tomorrow.	cancel_transfer
Can I cancel a transfer if is already processed?	cancel_transfer
I submitted a transaction to the incorrect account.	cancel_transfer
I don't want the transaction to go through now	cancel_transfer
What are the restrictions to top-offs?	top_up_limits
Am I free to top-up as much as I want?	top_up_limits
Are the top-ups limited?	top_up_limits
Can I top-up as much as I want?	top_up_limits
Do you have any restrictions to my top-up?	top_up_limits
Is there any limit to the amount I can add to a card at a time?	top_up_limits
Tell me if there are any top-up limits?	top_up_limits
As for limits are top ups included?	top_up_limits
How much can I top-up to my card at a time?	top_up_limits
I want to know if there is a maximum I can top up.	top_up_limits
Where is the money I pushed it's on my mobile app as being withdrawn.	wrong_amount_of_cash_received
Will declined funds I tried to withdraw be returned to me?	wrong_amount_of_cash_received
My cash withdrawal was partly declined	wrong_amount_of_cash_received
did not receive correct cash upon withdrawal	wrong_amount_of_cash_received
Why did I not get my cash back after I withdrew?	wrong_amount_of_cash_received
I just got $20 when I tried to get $100	wrong_amount_of_cash_received
I tried to get $100 but I just got $20	wrong_amount_of_cash_received
Where is the money that I asked for? I asked for more than I got!	wrong_amount_of_cash_received
Why did I get less money than I asked for?	wrong_amount_of_cash_received
Why did I only get $20 when I tried to get $100	wrong_amount_of_cash_received
im not sure what this charge is for	card_payment_fee_charged
So what items  actually come  with  extra  fees	card_payment_fee_charged
Why do you charge for payments? Why aren't your charges clearly laid out in the agreement?	card_payment_fee_charged
Is using my card free?	card_payment_fee_charged
Paying in card resulted in a fee	card_payment_fee_charged
"Can I check somewhere if there will be a fee on my payment or not? Seems you are charging in some cases, what's the pattern there?"	card_payment_fee_charged
What fees apply when using a card?	card_payment_fee_charged
"I show another charge on my card from when I used it, why?"	card_payment_fee_charged
Someone needs to make me aware when there are extra charges for payments. I happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all.	card_payment_fee_charged
There is an unauthorized fee.	card_payment_fee_charged
transaction failed?	transfer_not_received_by_recipient
Where is the transfer I started?	transfer_not_received_by_recipient
When will my funds transfer?	transfer_not_received_by_recipient
I need to find out why my transfer didn't get there.	transfer_not_received_by_recipient
Im waiting for my transaction to go through.	transfer_not_received_by_recipient
I am still awaiting the completion of the transaction.	transfer_not_received_by_recipient
how long do money transfers take?	transfer_not_received_by_recipient
I am still waiting for a transaction to be completed	transfer_not_received_by_recipient
I transferred some money but the recipient is having trouble withdrawing.	transfer_not_received_by_recipient
Is there a reason why my transaction is taking so long?	transfer_not_received_by_recipient
What options do I have in regards to payment?	supported_cards_and_currencies
Which forms of currency are accepted?	supported_cards_and_currencies
I just have one other card from the US. Is that okay?	supported_cards_and_currencies
I only own one other credit card from the USA. Will it be accepted?	supported_cards_and_currencies
"I need support options, I want to top my card"	supported_cards_and_currencies
What cards and currencies will suffice?	supported_cards_and_currencies
Is my currency okay to add money with?	supported_cards_and_currencies
"If I only have 1 other US card, can you take it?"	supported_cards_and_currencies
I have 1 other US card.  Can you take that?	supported_cards_and_currencies
Tell me which cards and what currency is supported.	supported_cards_and_currencies
Can I get a copy of the card by email?	getting_virtual_card
"I thought I was going to get a virtual card but I haven't received it yet, how can we resolve this?"	getting_virtual_card
I requested a virtual card but it is not showing up. Why?	getting_virtual_card
Can you help me sign up for a virtual card?	getting_virtual_card
help me obtain a virtual card	getting_virtual_card
Where are the virtual cards located?	getting_virtual_card
I want one of those virtual cards!	getting_virtual_card
Is there a way to obtain a virtual card?	getting_virtual_card
What are the steps to getting a virtual card?	getting_virtual_card
Are virtual cards available to get?	getting_virtual_card
areas card is accpeted	card_acceptance
Does this card work everywhere?	card_acceptance
Who accepts my card?	card_acceptance
Is my card usable anywhere?	card_acceptance
What stores will take my credit card as payment?	card_acceptance
Will filling stations accept my card?	card_acceptance
Can my card be used everywhere?	card_acceptance
Can I make online purchases with my card?	card_acceptance
Who accepts this card?	card_acceptance
Does every place of business accept this card?	card_acceptance
I put money into my account for the minimum balance but the application didn't accept.	top_up_reverted
"Hi, i don't know what's going on i've just paid for my top up twice by accident can you help me get a refund please."	top_up_reverted
Im very upset as my top-up was canceled and I have no idea why.	top_up_reverted
Causes of top-up cancellation	top_up_reverted
"My top-up showed as complete, but it's no longer there! What's going on here?"	top_up_reverted
The app reverted my action when I topped up.	top_up_reverted
The app wouldn't accept my top up.	top_up_reverted
I tryed to make a top-up with cryptocurrency but the payment was referted.	top_up_reverted
On my last transaction it seem that my top-up was not successful.	top_up_reverted
I got topped up but the application reverted it.	top_up_reverted
Are cheques accepted to my account? Mine didn't seem to work.	balance_not_updated_after_cheque_or_cash_deposit
How long does it take to process cheque deposits?	balance_not_updated_after_cheque_or_cash_deposit
Why does my account not accept cash deposits?	balance_not_updated_after_cheque_or_cash_deposit
I have paid money into my account but it doesn't show.	balance_not_updated_after_cheque_or_cash_deposit
Why hasn't my balance increased after depositing a check?	balance_not_updated_after_cheque_or_cash_deposit
cash deposit to my account has shown a red flag.	balance_not_updated_after_cheque_or_cash_deposit
"I Submitted a cheque couple days ago, nothing happened to my account yet.Would you please check What could be the possible issue?"	balance_not_updated_after_cheque_or_cash_deposit
My bank statement doesn't show the cash deposit I made recently.	balance_not_updated_after_cheque_or_cash_deposit
"I don't know why the deposit I made a week ago still hasn't showed up, I really need the money now."	balance_not_updated_after_cheque_or_cash_deposit
The balance on my account wasn't updated after I made a depost.	balance_not_updated_after_cheque_or_cash_deposit
I think my statement has a fraudulent charge	card_payment_not_recognised
Somebody used my card to make a purchase	card_payment_not_recognised
I don't know where this transaction came from?	card_payment_not_recognised
I have an unauthorized transaction on my statement	card_payment_not_recognised
I found an unauthorized card payment	card_payment_not_recognised
Some of my card payments look different than where I purchased products from. Why is that?	card_payment_not_recognised
I have a payment listed in error.	card_payment_not_recognised
I think there has been a purchase made that wasn't by me.	card_payment_not_recognised
I see a charge on my account that I don't recall making. I feel like my account may have been compromised.	card_payment_not_recognised
What should I do to get transactions off of my account if I didn't make them?  My card must have been compromised and I need to freeze it asap!	card_payment_not_recognised
Should I just wait until the post office sends a change of address form?	edit_personal_details
Where can I go to modify my detail?	edit_personal_details
I need to update my info.	edit_personal_details
My address has changed. How do I report it?	edit_personal_details
My address has changed.	edit_personal_details
Where can I go to update my personal profile?	edit_personal_details
My address needs to be revised.	edit_personal_details
I need help changing my last name on my account.	edit_personal_details
"I no longer live at my address on file, how do I change it?"	edit_personal_details
I need to update my current address	edit_personal_details
"Since my id hasn't been verified, when can I use my account?"	why_verify_identity
Why do I have to give you all of my identification details?	why_verify_identity
I don't like that I have to fill out so much information about my identity.	why_verify_identity
Why do you need to know so much about me	why_verify_identity
What other methods are there to verify my identity?	why_verify_identity
What is the point of an identity check?	why_verify_identity
What is the purpose for the identity check	why_verify_identity
I'd rather not verify my identity.	why_verify_identity
Why do you require so many identity details?	why_verify_identity
do I need to verify my identity every time I log into my account?	why_verify_identity
app doesnt think its me	unable_to_verify_identity
The app won't let me log in as myself.	unable_to_verify_identity
The app doesn't recognize me.	unable_to_verify_identity
I am not being recognized by the app.	unable_to_verify_identity
what do i do if my verification failed	unable_to_verify_identity
app does not recognize me	unable_to_verify_identity
The app doesn't know it's me.	unable_to_verify_identity
Why doesn't the app believe I am who I say I am?	unable_to_verify_identity
I am experiencing difficulty providing my identity.	unable_to_verify_identity
How do I show this stupid system that this is really my identity?	unable_to_verify_identity
"Please help in finding my card PIN, thank you!"	get_physical_card
what is the process for setting up a pin	get_physical_card
I just got my new card but am not sure how to check its PIN.	get_physical_card
Is my PIN located on my account somewhere?	get_physical_card
Is PIN delivered separately?	get_physical_card
Are PIN separately?	get_physical_card
Is the PIN delivered separately?	get_physical_card
Why isn't my PIN available yet?	get_physical_card
I cannot locate the card PIN.	get_physical_card
where can user find pin?	get_physical_card
What are the available cards?	visa_or_mastercard
What major card payments are accepted?	visa_or_mastercard
Am I allowed to use any card to make a payment?	visa_or_mastercard
Am I able to choose my card?	visa_or_mastercard
What steps must I follow to get a Visa credit card?	visa_or_mastercard
I like Mastercard better.	visa_or_mastercard
I would rather the Mastercard.	visa_or_mastercard
Can you let me know if Visa is among the card scheme assignments?	visa_or_mastercard
I'd rather get a Mastercard	visa_or_mastercard
I would like to apply for a visa card.	visa_or_mastercard
Is there a way to transfer funds directly from my card?	topping_up_by_card
Why can't I see my topup in my wallet anymore?	topping_up_by_card
"I followed the instructions to transfer money using my card, but then the money disappeared and I don't know what happened."	topping_up_by_card
Are my friends able to add funds to my account?	topping_up_by_card
"i know i entered the right info, but my top up isn't in my balance"	topping_up_by_card
Will my friend be able to top off my account?	topping_up_by_card
"I am missing some funds from my account - I tried to transfer them using my credit card number, and it disappeared."	topping_up_by_card
Can friends add to my account	topping_up_by_card
Cannot access my top up.	topping_up_by_card
WHERE IS MY MONEY I WAS USING MY CARD AND IT DISAPPEARED	topping_up_by_card
How can I create many temporary cards daily?	disposable_card_limits
Do these virtual cards have any caps on using them?	disposable_card_limits
How can i get multiple disposble cards.	disposable_card_limits
"If I have more than one disposable card, can I make five payments on each of them?"	disposable_card_limits
What is the maximum number of transactions I can make with one card?	disposable_card_limits
Can you explain the virtual cards limit?	disposable_card_limits
How many virtual cards do I get?	disposable_card_limits
How do I make more than one disposable card in a day?	disposable_card_limits
"I need to use my disposable card multiple times a day, is there a cutoff limit?"	disposable_card_limits
Can I have more than one disposable card?	disposable_card_limits
"I see random purchases to my account, was it hacked?"	compromised_card
Can I use app to freeze account and dispute fraud?	compromised_card
Freeze my account it's been hacked.	compromised_card
How can I stop fraud on my account right now?	compromised_card
Can I freeze my card right now?	compromised_card
How do I freeze my account?	compromised_card
Can I use app to freeze my card and dispute fraud?	compromised_card
My card has been compromised	compromised_card
I think my child used my card while I wasn't home.	compromised_card
"I think my identity has been stolen, can you check on unauthorized charges?"	compromised_card
How many miles away is the ATM?	atm_support
Where is the nearest bank machine?	atm_support
Help me locate the nearest ATM.	atm_support
Can someone please assist me with finding my nearest ATM?	atm_support
Is there a list of ATM machines?	atm_support
Is there any nearby ATM's?	atm_support
Can I get cash with this card anywhere?	atm_support
Are there any ATM machines near me?	atm_support
locations to withdraw money	atm_support
How can I find the nearest ATM?	atm_support
someone stole my money	direct_debit_payment_not_recognised
Someone has taken my money and I don't know who	direct_debit_payment_not_recognised
Why was my account deducted from a seller when I didn't approve of it?	direct_debit_payment_not_recognised
"im so mad right now. theres several charges that I think my x boyfriend made on my card. the companys on the website wouldn't refund me my money, they told me to contact my bank. DO something please."	direct_debit_payment_not_recognised
Can I dispute a payment even if I notice it several weeks after it was made?	direct_debit_payment_not_recognised
I am concerned about the security in my account and would like to make a dispute.	direct_debit_payment_not_recognised
Unknown direct deposit	direct_debit_payment_not_recognised
"Even though it's late, I wanted to see about disputing a charge. I was just looking through my transactions over the past couple of months and noticed a pretty large amount that was not completed by me. Is this possibly something I can still do."	direct_debit_payment_not_recognised
"There was a transaction from two weeks ago from a business that I don't know. I'm fairly certain it wasn't me who made it, but is it an option to trace it to confirm?"	direct_debit_payment_not_recognised
I was charged on my account that shouldn't be there.	direct_debit_payment_not_recognised
I don't have my access code for the app.	passcode_forgotten
"I do not remember the code, what should I do?"	passcode_forgotten
Something is wrong with my password.	passcode_forgotten
What is the code I need to get into the app?	passcode_forgotten
I forgot the code to access the app.	passcode_forgotten
I have forgotten my password.	passcode_forgotten
I lost my password	passcode_forgotten
I don't remember my code to get into the app.	passcode_forgotten
My password isn't being accepted and I need to reset it.	passcode_forgotten
I forgot my code to get into the app.	passcode_forgotten
I want to know why I have been unable to withdrawn funds.	declined_cash_withdrawal
What are some reasons that would cause ATM machines to decline my card? It has happened to me multiple times!	declined_cash_withdrawal
My withdrawal was cancelled.	declined_cash_withdrawal
My ATM transaction was unsuccessful.	declined_cash_withdrawal
"Hi, My card withdrawal was declined this morning. It was working fine till yesterday. Please check and inform me."	declined_cash_withdrawal
The ATM isn't giving out any money.	declined_cash_withdrawal
The withdrawal was declined I am unsure as to why this happened?	declined_cash_withdrawal
Can you tell me why you won't let me get my own money out of the money machine? I know I used the right PIN.	declined_cash_withdrawal
This is very frustrating. I can't get my card to work on any ATM I try and I've tried 3 of them so far. What's going on? Can you please fix this issue immediately?	declined_cash_withdrawal
Why could I not get cash?	declined_cash_withdrawal
How long do card transactions take to clear?	pending_card_payment
"I have waited 15 days, but my payment still hasn't cleared."	pending_card_payment
"I was double charged, and the second charge is showing as ""pending"". How long will it be before I get my money back once the second charge has been refunded?"	pending_card_payment
I had a payment that I made and it's been some amount of time and would like to know when it's suppose to go though.	pending_card_payment
How long does an item I bought show as pending?	pending_card_payment
I am waiting for a payment to go through.	pending_card_payment
What does a pending transaction mean?	pending_card_payment
My payment still hasn't processed!	pending_card_payment
How long does it take to authorise a payment?	pending_card_payment
I would like to know why my purchases from this morning are still pending.	pending_card_payment
Someone stole my cards!	lost_or_stolen_phone
I believe I left my smartphone at the hotel I was staying at.	lost_or_stolen_phone
I was mugged and everything taken.  What do I do to protect my account?	lost_or_stolen_phone
"Someone attacked me yesterday and took my things, so I am unable to use the app.  I am in need of some help."	lost_or_stolen_phone
"My things were stolen yesterday and I can't use any apps or anything, so I am going to need some help."	lost_or_stolen_phone
Can I still use the app if I switched phones?	lost_or_stolen_phone
I got mugged yesterday and can't use the app.	lost_or_stolen_phone
I was mugged yesterday and they took everything.  I can't access my app.  What are my next steps?	lost_or_stolen_phone
my phone was taken! can you place cancel my account so no one uses it	lost_or_stolen_phone
The hotel called and said I left my phone in the room.	lost_or_stolen_phone
I want this amount reversed out of my account.	request_refund
Please stop my purchase.	request_refund
How do I cancel a previous purchase	request_refund
"I ordered something ages ago online but it's simply not arriving. I've got enough! Give me back my money, I'm not paying these people."	request_refund
How do I get refunded?	request_refund
"I am unhappy with my purchase, how do I cancel the order?"	request_refund
How do I claim a refund?	request_refund
"I wasn't charged the correct amount for an item I purchased, how can I fix this?"	request_refund
I need to cancel a purchase I made.	request_refund
I want a refund because my package has been taking too long to arrive. How do I go about doing that?	request_refund
Trouble transferring transaction contact for help	declined_transfer
How do I contact customer support about a transfer?	declined_transfer
I am getting continuous failure for all my transfers. I have cross checked each recipient detail again and again and everything is correct.	declined_transfer
Double check your funds may be declined	declined_transfer
I can't transfer money from my account.	declined_transfer
What would make a decline message show up during a transfer?	declined_transfer
Good morning. I tried to make a purchase with my credit card last night and again this morning. Both times it was declined. Can you investigate?	declined_transfer
My card is being declined online. Could you tell me what might be broken or wrong with the account?	declined_transfer
Why did my transfer decline	declined_transfer
"How can I fix my card, it got declined twice."	declined_transfer
Why doesn't a return show up im my account from a purchase I made?	Refund_not_showing_up
I bought something and returned it and the money from the return isn't in my account.	Refund_not_showing_up
I was supposed to get a purchase refunded but I don't see the money in my account	Refund_not_showing_up
"I am waiting patiently for a week now for the seller to get back to me and there has been no response, could you please help me further with getting my money back.  Thank you."	Refund_not_showing_up
It's been a week and I have done everything that I was asked to do and still nothing. I have contacted the seller and have not gotten a response. Please understand my frustration and put the money back in my account.	Refund_not_showing_up
I am awaiting my refund	Refund_not_showing_up
My statement doesn't show that a refund has processed	Refund_not_showing_up
"Hi, As suggested by you, i have asked the seller to initiate the refund, it has been a week and i haven't received my money. Please advise."	Refund_not_showing_up
"I asked for a refund last week but nothing has happened yet, can you help me please?"	Refund_not_showing_up
"i was supposed to get a refund but my balance hasn't changed, why not?"	Refund_not_showing_up
"Hello, I am facing the issue with my new card as payments are declining again and again. Please help me in this issue."	declined_card_payment
"My card was rejected at the store for some reason, can you look into this for me?"	declined_card_payment
My card didn't work in one of the shops.	declined_card_payment
I know I have enough funds in my account but my card payment hasn't worked for some reason. What do I do?	declined_card_payment
My card was not accepted.	declined_card_payment
Why are you declining my payment? Everything was fine.	declined_card_payment
"I finally got my new card and was very excited to use it today. However, my payment kept declining. What is happening?"	declined_card_payment
I'm really stuck. I don't know why but my card payment has not gone through.	declined_card_payment
How do you fix  my card payment?	declined_card_payment
The new card that was just sent to me was declined multiple times yesterday when I tried to use it at a restaurant to pay for my dinner.  I am really disappointed  and embarrassed that my card was denied when I tried to use it to pay for my friend's birthday dinner.	declined_card_payment
Someone transferred money to me and it doesn't show	pending_transfer
"I transferred money yesterday, but it still isn't available?"	pending_transfer
i transfered however its still pending	pending_transfer
My transfer hasn't gone through yet.	pending_transfer
Why hasn't my transfer gone through yet?	pending_transfer
When will the transfer be completed?	pending_transfer
When will my transfer go through?	pending_transfer
Please explain why the transfers shows up as pending?	pending_transfer
When will the transfer go through?	pending_transfer
Why is my transfer not done yet?	pending_transfer
How do I get rid of my account ASAP?	terminate_account
I'm tired of all the problems I've had. I want to quit this account!	terminate_account
My account needs to be deleted.	terminate_account
Can you help me get rid of my account?	terminate_account
"i want to close an account but im not sure about setting up a new one in the future, what do you recommend"	terminate_account
I am extremely unhappy with this app and want to get rid of my account?	terminate_account
I want my account deleted!	terminate_account
Can you remove my account please?	terminate_account
I need your help in deleting my account.	terminate_account
This company sucks! Can you terminate my account?	terminate_account
I was retrieving money and my card wouldn't remove.	card_swallowed
I was taking out funds and was unable to regain my card.	card_swallowed
WTF??? I tried to withdraw some money at a Metro bank on High St. Kensington and without any notice it disappeared in the machine. The bank was already closed so I couldn't do anything. How do I get it back?	card_swallowed
The stupid machine just swallowed my card!! I need a new one ASAP	card_swallowed
I was getting cash and can't get my card back.	card_swallowed
How do I retrieve a trapped card from a ATM?	card_swallowed
How do I retrieve my card from the machine?	card_swallowed
Why would an ATM swallow my card?	card_swallowed
The ATM at Metro bank on High St. Kensington didn't return my card. What should I do now that the bank is closed?	card_swallowed
I can't pull my card out of the ATM. Help me.	card_swallowed
A transaction is repeated several times on my account.	transaction_charged_twice
I see what looks like duplicate charges on account.	transaction_charged_twice
I have a transaction that shows several times	transaction_charged_twice
I didn't buy this twice	transaction_charged_twice
I think something may have happened that caused a charge to show up twice.	transaction_charged_twice
I have a duplicate payment showing	transaction_charged_twice
"I've just come back from an eating holiday in the USA and Canada and have SO many pending and duplicated transactions on my account.  I think there is something wrong, can you look in to it please?"	transaction_charged_twice
I was wondering how I could have two charges for the same item happen more than once in a 7 day period. Is there anyway I could get this corrected asap.	transaction_charged_twice
Why is there a transaction that shows multiple times?	transaction_charged_twice
